game_index,game_id,experiment,n_games,n_player_games,player_type,elo,se_elo,log_worth,se_log_worth
102,e4668e6e-a4df-4681-a834-4786d5f7d5f9,2026-oss-v-glm-standard,102,88,GLM-4.7-Briefed,1381.8400328191838,15.647100675274078,-0.680183447548032,0.0900719519086579
102,e4668e6e-a4df-4681-a834-4786d5f7d5f9,2026-oss-v-glm-standard,102,88,GPT-OSS-120B-Briefed,1378.392776903638,15.73194893581462,-0.700027447755212,0.0905603777583757
102,e4668e6e-a4df-4681-a834-4786d5f7d5f9,2026-oss-v-glm-standard,102,10,Deepseek-3.2-Simple,1284.7119868925492,38.8666094396984,-1.23929742420381,0.223734188777678
103,9e7869f7-fb63-4360-965d-f056d9d8db7d,2026-deepseek-v-kimi-v-oss-standard,103,11,Kimi-K2.5-Simple,1525.1047352002472,33.518178215658054,0.144514472589135,0.19294614375923
103,9e7869f7-fb63-4360-965d-f056d9d8db7d,2026-deepseek-v-kimi-v-oss-standard,103,28,Sonnet-4.5-Simple,1522.3235669309825,21.491859160028866,0.128504781094339,0.123717086306525
103,9e7869f7-fb63-4360-965d-f056d9d8db7d,2026-deepseek-v-kimi-v-oss-standard,103,103,Vanilla,1500.0,8.203318488187017,0.0,0.0472220971599547
103,9e7869f7-fb63-4360-965d-f056d9d8db7d,2026-deepseek-v-kimi-v-oss-standard,103,11,Kimi-K2.5-Briefed,1494.0002243029958,34.09995547304164,-0.0345374852030749,0.196295122859966
103,9e7869f7-fb63-4360-965d-f056d9d8db7d,2026-deepseek-v-kimi-v-oss-standard,103,11,Deepseek-3.2-Briefed,1489.2831570970031,34.18823918854041,-0.0616911067809994,0.19680332477812
103,9e7869f7-fb63-4360-965d-f056d9d8db7d,2026-deepseek-v-kimi-v-oss-standard,103,28,Sonnet-4.5-Briefed,1404.7620494040113,22.112049229055987,-0.548233713324067,0.127287187325937
103,9e7869f7-fb63-4360-965d-f056d9d8db7d,2026-deepseek-v-kimi-v-oss-standard,103,88,GLM-4.7-Simple,1400.2006659451715,15.450447303390995,-0.574491147213452,0.0889399241021954
103,9e7869f7-fb63-4360-965d-f056d9d8db7d,2026-deepseek-v-kimi-v-oss-standard,103,89,GPT-OSS-120B-Simple,1396.356469124045,15.633992191233476,-0.596620122950606,0.0899964934087988
103,9e7869f7-fb63-4360-965d-f056d9d8db7d,2026-deepseek-v-kimi-v-oss-standard,103,89,GPT-OSS-120B-Briefed,1381.3699601414332,15.62735647265402,-0.682889403399063,0.0899582951420929
103,9e7869f7-fb63-4360-965d-f056d9d8db7d,2026-deepseek-v-kimi-v-oss-standard,103,88,GLM-4.7-Briefed,1381.1896682949862,15.606135977723662,-0.683927246694107,0.0898361401538614
103,9e7869f7-fb63-4360-965d-f056d9d8db7d,2026-deepseek-v-kimi-v-oss-standard,103,11,Deepseek-3.2-Simple,1271.0693696400065,37.7076827625673,-1.31783064199163,0.21706287055109
104,085cfce3-75ee-4459-b7b0-c49c9a27f651,2026-deepseek-v-kimi-v-glm-standard,104,12,Kimi-K2.5-Briefed,1536.0391983109591,32.69720460672203,0.207458301985679,0.188220239775036
104,085cfce3-75ee-4459-b7b0-c49c9a27f651,2026-deepseek-v-kimi-v-glm-standard,104,12,Kimi-K2.5-Simple,1526.554957808154,32.371957300229575,0.152862624985357,0.186347965776371
104,085cfce3-75ee-4459-b7b0-c49c9a27f651,2026-deepseek-v-kimi-v-glm-standard,104,28,Sonnet-4.5-Simple,1522.5422712548989,21.429334241530242,0.129763744384397,0.123357163943336
104,085cfce3-75ee-4459-b7b0-c49c9a27f651,2026-deepseek-v-kimi-v-glm-standard,104,12,Deepseek-3.2-Briefed,1500.8334725650632,33.01441589253448,0.0047978537593322,0.190046254720139
104,085cfce3-75ee-4459-b7b0-c49c9a27f651,2026-deepseek-v-kimi-v-glm-standard,104,104,Vanilla,1500.0,8.160930809897756,0.0,0.046978094069566
104,085cfce3-75ee-4459-b7b0-c49c9a27f651,2026-deepseek-v-kimi-v-glm-standard,104,28,Sonnet-4.5-Briefed,1405.0358302900413,22.04468143050801,-0.546657703856769,0.126899387104226
104,085cfce3-75ee-4459-b7b0-c49c9a27f651,2026-deepseek-v-kimi-v-glm-standard,104,89,GLM-4.7-Simple,1403.9485724377726,15.311532296851212,-0.552916463163955,0.0881402650440662
104,085cfce3-75ee-4459-b7b0-c49c9a27f651,2026-deepseek-v-kimi-v-glm-standard,104,89,GPT-OSS-120B-Simple,1396.9455941348378,15.551405021822903,-0.593228846781201,0.0895210834459054
104,085cfce3-75ee-4459-b7b0-c49c9a27f651,2026-deepseek-v-kimi-v-glm-standard,104,89,GPT-OSS-120B-Briefed,1381.945621294129,15.5441074053355,-0.679575631427029,0.0894790749885597
104,085cfce3-75ee-4459-b7b0-c49c9a27f651,2026-deepseek-v-kimi-v-glm-standard,104,89,GLM-4.7-Briefed,1381.412325182518,15.484813700284162,-0.682645530618898,0.0891377529851607
104,085cfce3-75ee-4459-b7b0-c49c9a27f651,2026-deepseek-v-kimi-v-glm-standard,104,12,Deepseek-3.2-Simple,1266.9669861060956,36.77923669437766,-1.34144585991895,0.211718305360434
105,d0c4f84d-1c3c-435c-a58c-d5d4c0887326,2026-oss-v-glm-standard,105,12,Kimi-K2.5-Briefed,1537.5816524780128,32.681244412545404,0.21633738191489,0.188128365512055
105,d0c4f84d-1c3c-435c-a58c-d5d4c0887326,2026-oss-v-glm-standard,105,12,Kimi-K2.5-Simple,1528.0757322382594,32.356288240003586,0.161616906316771,0.186257767415127
105,d0c4f84d-1c3c-435c-a58c-d5d4c0887326,2026-oss-v-glm-standard,105,28,Sonnet-4.5-Simple,1523.0214365003353,21.412103401622385,0.132522041262451,0.123257975255557
105,d0c4f84d-1c3c-435c-a58c-d5d4c0887326,2026-oss-v-glm-standard,105,12,Deepseek-3.2-Briefed,1502.2860221491644,33.000189800851324,0.0131594013072958,0.189964362753536
105,d0c4f84d-1c3c-435c-a58c-d5d4c0887326,2026-oss-v-glm-standard,105,105,Vanilla,1500.0,8.120614914422081,0.0,0.0467460171197335
105,d0c4f84d-1c3c-435c-a58c-d5d4c0887326,2026-oss-v-glm-standard,105,28,Sonnet-4.5-Briefed,1405.4894305752791,22.02898793988395,-0.544046570719352,0.126809048110306
105,d0c4f84d-1c3c-435c-a58c-d5d4c0887326,2026-oss-v-glm-standard,105,90,GLM-4.7-Simple,1403.9281678193938,15.255230659766559,-0.553033921589223,0.0878161667684105
105,d0c4f84d-1c3c-435c-a58c-d5d4c0887326,2026-oss-v-glm-standard,105,90,GPT-OSS-120B-Simple,1394.214477487015,15.492301892143677,-0.608950417982463,0.0891808584825337
105,d0c4f84d-1c3c-435c-a58c-d5d4c0887326,2026-oss-v-glm-standard,105,90,GLM-4.7-Briefed,1388.3651588306288,15.370785839934179,-0.64262180283838,0.088481355856591
105,d0c4f84d-1c3c-435c-a58c-d5d4c0887326,2026-oss-v-glm-standard,105,90,GPT-OSS-120B-Briefed,1383.6099392689878,15.487837396211676,-0.66999504702975,0.0891551587780818
105,d0c4f84d-1c3c-435c-a58c-d5d4c0887326,2026-oss-v-glm-standard,105,12,Deepseek-3.2-Simple,1268.62179630966,36.76305671116464,-1.33192000665279,0.211625165890056
106,12f05e11-947c-433c-9877-d2a67fe7be8f,2026-oss-v-glm-standard,106,12,Kimi-K2.5-Briefed,1537.8302997303317,32.60973191109327,0.217768710556399,0.187716706462539
106,12f05e11-947c-433c-9877-d2a67fe7be8f,2026-oss-v-glm-standard,106,12,Kimi-K2.5-Simple,1528.3108330678535,32.285176521494066,0.162970255480706,0.185848415457684
106,12f05e11-947c-433c-9877-d2a67fe7be8f,2026-oss-v-glm-standard,106,28,Sonnet-4.5-Simple,1522.7383402568778,21.35449406792001,0.130892408287283,0.122926349273056
106,12f05e11-947c-433c-9877-d2a67fe7be8f,2026-oss-v-glm-standard,106,12,Deepseek-3.2-Briefed,1502.5126873793597,32.9308803553018,0.0144641912576688,0.189565385513221
106,12f05e11-947c-433c-9877-d2a67fe7be8f,2026-oss-v-glm-standard,106,106,Vanilla,1500.0,8.07533829032246,0.0,0.0464853839204513
106,12f05e11-947c-433c-9877-d2a67fe7be8f,2026-oss-v-glm-standard,106,28,Sonnet-4.5-Briefed,1405.1416118769403,21.97764415966071,-0.546048776094001,0.126513489552906
106,12f05e11-947c-433c-9877-d2a67fe7be8f,2026-oss-v-glm-standard,106,91,GLM-4.7-Simple,1405.0784232314936,15.162056356595148,-0.546412519176631,0.087279812364579
106,12f05e11-947c-433c-9877-d2a67fe7be8f,2026-oss-v-glm-standard,106,91,GPT-OSS-120B-Simple,1393.2984214879866,15.406111184418796,-0.614223660201739,0.0886847048856289
106,12f05e11-947c-433c-9877-d2a67fe7be8f,2026-oss-v-glm-standard,106,91,GLM-4.7-Briefed,1388.85112119399,15.279442039396413,-0.639824378604302,0.0879555386729518
106,12f05e11-947c-433c-9877-d2a67fe7be8f,2026-oss-v-glm-standard,106,91,GPT-OSS-120B-Briefed,1381.6499100196013,15.405481995458732,-0.681277882358425,0.0886810829828286
106,12f05e11-947c-433c-9877-d2a67fe7be8f,2026-oss-v-glm-standard,106,12,Deepseek-3.2-Simple,1268.7499309343655,36.692468112469136,-1.33118240446094,0.211218825252327
107,16452b5e-6371-475b-b8da-ca3428d5eba9,2026-deepseek-v-kimi-v-oss-standard,107,28,Sonnet-4.5-Simple,1522.6107590355737,21.33506863368538,0.130157991741479,0.122814527484822
107,16452b5e-6371-475b-b8da-ca3428d5eba9,2026-deepseek-v-kimi-v-oss-standard,107,13,Deepseek-3.2-Briefed,1519.9545444042133,31.550641051272304,0.114867591206577,0.181620089397664
107,16452b5e-6371-475b-b8da-ca3428d5eba9,2026-deepseek-v-kimi-v-oss-standard,107,13,Kimi-K2.5-Simple,1512.9355231442385,30.641182310283483,0.0744628569050119,0.176384824048429
107,16452b5e-6371-475b-b8da-ca3428d5eba9,2026-deepseek-v-kimi-v-oss-standard,107,13,Kimi-K2.5-Briefed,1509.8761970777814,30.662422876351943,0.0568519604169234,0.176507094575419
107,16452b5e-6371-475b-b8da-ca3428d5eba9,2026-deepseek-v-kimi-v-oss-standard,107,107,Vanilla,1500.0,8.046187453499295,0.0,0.046317578214658
107,16452b5e-6371-475b-b8da-ca3428d5eba9,2026-deepseek-v-kimi-v-oss-standard,107,91,GLM-4.7-Simple,1405.5396508776969,15.10497096843294,-0.54375747942007,0.0869512024550538
107,16452b5e-6371-475b-b8da-ca3428d5eba9,2026-deepseek-v-kimi-v-oss-standard,107,28,Sonnet-4.5-Briefed,1404.9916171071045,21.958740979801497,-0.546912215396629,0.126404674102521
107,16452b5e-6371-475b-b8da-ca3428d5eba9,2026-deepseek-v-kimi-v-oss-standard,107,92,GPT-OSS-120B-Simple,1394.998387350262,15.304626221717804,-0.604437870069054,0.088100510479933
107,16452b5e-6371-475b-b8da-ca3428d5eba9,2026-deepseek-v-kimi-v-oss-standard,107,91,GLM-4.7-Briefed,1389.3106027663423,15.222686051390712,-0.637179390056791,0.0876288249431516
107,16452b5e-6371-475b-b8da-ca3428d5eba9,2026-deepseek-v-kimi-v-oss-standard,107,92,GPT-OSS-120B-Briefed,1378.1149592792601,15.3145326608612,-0.70162669455637,0.0881575365276736
107,16452b5e-6371-475b-b8da-ca3428d5eba9,2026-deepseek-v-kimi-v-oss-standard,107,13,Deepseek-3.2-Simple,1338.8403497356128,32.16847273541431,-0.927709520727281,0.185176614462376
108,a1a88a04-efe8-49a1-a139-59b0e0f4b257,2026-deepseek-v-kimi2-v-glm-standard,108,14,Deepseek-3.2-Briefed,1542.8624115945656,30.71981181828146,0.246735874968554,0.176837451880893
108,a1a88a04-efe8-49a1-a139-59b0e0f4b257,2026-deepseek-v-kimi2-v-glm-standard,108,14,Kimi-K2.5-Simple,1538.9865834272975,29.937290416545338,0.22442481456616,0.172332896594427
108,a1a88a04-efe8-49a1-a139-59b0e0f4b257,2026-deepseek-v-kimi2-v-glm-standard,108,28,Sonnet-4.5-Simple,1522.9539504836087,21.345654534348842,0.132133560522206,0.122875464827481
108,a1a88a04-efe8-49a1-a139-59b0e0f4b257,2026-deepseek-v-kimi2-v-glm-standard,108,14,Kimi-K2.5-Briefed,1503.4522371562014,29.712801785211468,0.0198726745333747,0.171040636154287
108,a1a88a04-efe8-49a1-a139-59b0e0f4b257,2026-deepseek-v-kimi2-v-glm-standard,108,108,Vanilla,1500.0,8.03177305710801,0.0,0.0462346022790203
108,a1a88a04-efe8-49a1-a139-59b0e0f4b257,2026-deepseek-v-kimi2-v-glm-standard,108,28,Sonnet-4.5-Briefed,1405.3861112588202,21.969344023816628,-0.544641324514094,0.126465710130245
108,a1a88a04-efe8-49a1-a139-59b0e0f4b257,2026-deepseek-v-kimi2-v-glm-standard,108,92,GLM-4.7-Simple,1405.367680920005,15.048585155274695,-0.544747418072631,0.0866266196229675
108,a1a88a04-efe8-49a1-a139-59b0e0f4b257,2026-deepseek-v-kimi2-v-glm-standard,108,92,GPT-OSS-120B-Simple,1395.5931678945115,15.289367155917342,-0.601014038032076,0.0880126722363201
108,a1a88a04-efe8-49a1-a139-59b0e0f4b257,2026-deepseek-v-kimi2-v-glm-standard,108,92,GLM-4.7-Briefed,1393.669890142048,15.136745544619231,-0.612085314738348,0.0871341116187107
108,a1a88a04-efe8-49a1-a139-59b0e0f4b257,2026-deepseek-v-kimi2-v-glm-standard,108,92,GPT-OSS-120B-Briefed,1378.74106929392,15.299697919073509,-0.698022515590545,0.0880721408894267
108,a1a88a04-efe8-49a1-a139-59b0e0f4b257,2026-deepseek-v-kimi2-v-glm-standard,108,14,Deepseek-3.2-Simple,1320.6598306622802,31.613933939893286,-1.03236500123016,0.181984432552242
109,75bc53ed-94c8-405c-b602-3ea076926248,2026-deepseek-v-kimi2-v-glm-standard,109,15,Deepseek-3.2-Briefed,1532.1612217401519,29.604104885255015,0.185134874378375,0.170414926500551
109,75bc53ed-94c8-405c-b602-3ea076926248,2026-deepseek-v-kimi2-v-glm-standard,109,28,Sonnet-4.5-Simple,1523.0556406704738,21.31606086255407,0.132718936293152,0.122705109958677
109,75bc53ed-94c8-405c-b602-3ea076926248,2026-deepseek-v-kimi2-v-glm-standard,109,15,Kimi-K2.5-Simple,1507.2129406564313,28.711869624297858,0.0415210240803728,0.165278807472242
109,75bc53ed-94c8-405c-b602-3ea076926248,2026-deepseek-v-kimi2-v-glm-standard,109,109,Vanilla,1500.0,8.002452004866571,0.0,0.0460658167345152
109,75bc53ed-94c8-405c-b602-3ea076926248,2026-deepseek-v-kimi2-v-glm-standard,109,15,Kimi-K2.5-Briefed,1473.408690249912,28.65804409489897,-0.15307188358435,0.164968962818201
109,75bc53ed-94c8-405c-b602-3ea076926248,2026-deepseek-v-kimi2-v-glm-standard,109,93,GLM-4.7-Simple,1410.1394318332682,14.916739478234856,-0.517279011771731,0.0858676548966484
109,75bc53ed-94c8-405c-b602-3ea076926248,2026-deepseek-v-kimi2-v-glm-standard,109,28,Sonnet-4.5-Briefed,1405.5484831957256,21.941193671799667,-0.543706636510496,0.126303663677953
109,75bc53ed-94c8-405c-b602-3ea076926248,2026-deepseek-v-kimi2-v-glm-standard,109,92,GPT-OSS-120B-Simple,1395.685069307922,15.244290002153944,-0.600485010970715,0.0877531872805946
109,75bc53ed-94c8-405c-b602-3ea076926248,2026-deepseek-v-kimi2-v-glm-standard,109,93,GLM-4.7-Briefed,1391.5324770730842,15.046491123869233,-0.624389253413765,0.0866145654092213
109,75bc53ed-94c8-405c-b602-3ea076926248,2026-deepseek-v-kimi2-v-glm-standard,109,92,GPT-OSS-120B-Briefed,1378.8553722365787,15.254864778632921,-0.697364534960916,0.0878140605873002
109,75bc53ed-94c8-405c-b602-3ea076926248,2026-deepseek-v-kimi2-v-glm-standard,109,15,Deepseek-3.2-Simple,1314.1668921853288,30.664156510380646,-1.06974135959704,0.176517074175097
110,601235cd-319e-42f3-889f-63e437e83170,2026-deepseek-v-kimi2-v-glm-standard,110,28,Sonnet-4.5-Simple,1523.458880390581,21.266006030858563,0.135040170714203,0.122416971185441
110,601235cd-319e-42f3-889f-63e437e83170,2026-deepseek-v-kimi2-v-glm-standard,110,16,Deepseek-3.2-Briefed,1508.8157678818104,28.327706756006464,0.050747639269881,0.163067388237718
110,601235cd-319e-42f3-889f-63e437e83170,2026-deepseek-v-kimi2-v-glm-standard,110,16,Kimi-K2.5-Briefed,1501.049437482124,27.604879570168908,0.0060410477559233,0.158906460480417
110,601235cd-319e-42f3-889f-63e437e83170,2026-deepseek-v-kimi2-v-glm-standard,110,110,Vanilla,1500.0,7.959719039588568,0.0,0.0458198260124438
110,601235cd-319e-42f3-889f-63e437e83170,2026-deepseek-v-kimi2-v-glm-standard,110,16,Kimi-K2.5-Simple,1495.1915384242286,27.731803769291023,-0.0276797298615156,0.159637094902514
110,601235cd-319e-42f3-889f-63e437e83170,2026-deepseek-v-kimi2-v-glm-standard,110,94,GLM-4.7-Simple,1410.5348211690566,14.785935904115906,-0.51500296779544,0.0851146889969568
110,601235cd-319e-42f3-889f-63e437e83170,2026-deepseek-v-kimi2-v-glm-standard,110,28,Sonnet-4.5-Briefed,1405.9890863725366,21.884749624208876,-0.541170320743371,0.125978745621526
110,601235cd-319e-42f3-889f-63e437e83170,2026-deepseek-v-kimi2-v-glm-standard,110,94,GLM-4.7-Briefed,1397.210015536435,14.872228294056134,-0.591706714837236,0.0856114279237448
110,601235cd-319e-42f3-889f-63e437e83170,2026-deepseek-v-kimi2-v-glm-standard,110,92,GPT-OSS-120B-Simple,1396.5174041476241,15.158362836641162,-0.59569370648502,0.0872585507546122
110,601235cd-319e-42f3-889f-63e437e83170,2026-deepseek-v-kimi2-v-glm-standard,110,92,GPT-OSS-120B-Briefed,1379.6455653273913,15.167859461067115,-0.692815817882186,0.0873132177192046
110,601235cd-319e-42f3-889f-63e437e83170,2026-deepseek-v-kimi2-v-glm-standard,110,16,Deepseek-3.2-Simple,1329.0131350710114,29.322827076101024,-0.984279515708189,0.168795761274681
111,99f66db1-34a2-4021-a1b9-19d3d64d9f90,2026-deepseek-v-kimi2-v-glm-standard,111,28,Sonnet-4.5-Simple,1523.4569764838732,21.23610650131263,0.135029210946193,0.122244855657891
111,99f66db1-34a2-4021-a1b9-19d3d64d9f90,2026-deepseek-v-kimi2-v-glm-standard,111,17,Deepseek-3.2-Briefed,1514.0738281248614,27.62241937945651,0.0810154671041679,0.159007427738916
111,99f66db1-34a2-4021-a1b9-19d3d64d9f90,2026-deepseek-v-kimi2-v-glm-standard,111,111,Vanilla,1500.0,7.934750403659947,0.0,0.0456760949902397
111,99f66db1-34a2-4021-a1b9-19d3d64d9f90,2026-deepseek-v-kimi2-v-glm-standard,111,17,Kimi-K2.5-Briefed,1495.2947412108524,26.926525938449444,-0.0270856468664259,0.155001543079978
111,99f66db1-34a2-4021-a1b9-19d3d64d9f90,2026-deepseek-v-kimi2-v-glm-standard,111,17,Kimi-K2.5-Simple,1481.6984060694942,26.99085505350725,-0.105352443406032,0.155371851233422
111,99f66db1-34a2-4021-a1b9-19d3d64d9f90,2026-deepseek-v-kimi2-v-glm-standard,111,95,GLM-4.7-Simple,1411.2162554734446,14.70538474634407,-0.511080316617595,0.0846509992591847
111,99f66db1-34a2-4021-a1b9-19d3d64d9f90,2026-deepseek-v-kimi2-v-glm-standard,111,28,Sonnet-4.5-Briefed,1405.9646793178488,21.8618390030945,-0.541310819044091,0.125846861484903
111,99f66db1-34a2-4021-a1b9-19d3d64d9f90,2026-deepseek-v-kimi2-v-glm-standard,111,95,GLM-4.7-Briefed,1396.407365775156,14.798364066835253,-0.596327138275277,0.085186231252484
111,99f66db1-34a2-4021-a1b9-19d3d64d9f90,2026-deepseek-v-kimi2-v-glm-standard,111,92,GPT-OSS-120B-Simple,1396.3903706353794,15.131667318486917,-0.596424970164035,0.0871048789992329
111,99f66db1-34a2-4021-a1b9-19d3d64d9f90,2026-deepseek-v-kimi2-v-glm-standard,111,92,GPT-OSS-120B-Briefed,1379.5101704913463,15.142509722990656,-0.69359521321005,0.0871672928966892
111,99f66db1-34a2-4021-a1b9-19d3d64d9f90,2026-deepseek-v-kimi2-v-glm-standard,111,17,Deepseek-3.2-Simple,1312.5272294832016,28.913384036441585,-1.07918001683568,0.166438817675806
112,6022534b-fdae-48af-a3b6-0e8d4708fb76,2026-deepseek-v-kimi2-v-glm-standard,112,28,Sonnet-4.5-Simple,1523.4455402189965,21.18726863368092,0.134963378513637,0.121963722292935
112,6022534b-fdae-48af-a3b6-0e8d4708fb76,2026-deepseek-v-kimi2-v-glm-standard,112,18,Kimi-K2.5-Simple,1506.0560689475265,26.227137385750186,0.034861535201798,0.150975538940838
112,6022534b-fdae-48af-a3b6-0e8d4708fb76,2026-deepseek-v-kimi2-v-glm-standard,112,18,Kimi-K2.5-Briefed,1503.2212306884649,26.392214618691593,0.0185428944108864,0.151925799880247
112,6022534b-fdae-48af-a3b6-0e8d4708fb76,2026-deepseek-v-kimi2-v-glm-standard,112,18,Deepseek-3.2-Briefed,1500.8083245196474,26.885113610263645,0.0046530899731075,0.154763154556111
112,6022534b-fdae-48af-a3b6-0e8d4708fb76,2026-deepseek-v-kimi2-v-glm-standard,112,112,Vanilla,1500.0,7.906373444606747,0.0,0.0455127440829887
112,6022534b-fdae-48af-a3b6-0e8d4708fb76,2026-deepseek-v-kimi2-v-glm-standard,112,96,GLM-4.7-Simple,1411.753695275804,14.624342034586723,-0.50798656442436,0.084184479909214
112,6022534b-fdae-48af-a3b6-0e8d4708fb76,2026-deepseek-v-kimi2-v-glm-standard,112,28,Sonnet-4.5-Briefed,1405.929590776597,21.814218126250108,-0.541512804924143,0.12557273368206
112,6022534b-fdae-48af-a3b6-0e8d4708fb76,2026-deepseek-v-kimi2-v-glm-standard,112,92,GPT-OSS-120B-Simple,1396.4179490070956,15.085063862138215,-0.596266216295028,0.0868366079395566
112,6022534b-fdae-48af-a3b6-0e8d4708fb76,2026-deepseek-v-kimi2-v-glm-standard,112,96,GLM-4.7-Briefed,1395.9774669661194,14.72150114188247,-0.598801834748235,0.0847437726894835
112,6022534b-fdae-48af-a3b6-0e8d4708fb76,2026-deepseek-v-kimi2-v-glm-standard,112,92,GPT-OSS-120B-Briefed,1379.4988295826759,15.09613794354398,-0.693660496728163,0.0869003554764654
112,6022534b-fdae-48af-a3b6-0e8d4708fb76,2026-deepseek-v-kimi2-v-glm-standard,112,18,Deepseek-3.2-Simple,1302.1737072099495,28.56561004332798,-1.13877968195162,0.16443686964512
113,8ee874c6-c6f4-4d10-993b-f12210719843,2026-deepseek-v-kimi2-v-glm-standard,113,19,Kimi-K2.5-Simple,1526.1600974923012,25.578622324414876,0.15058962629261,0.147242386158806
113,8ee874c6-c6f4-4d10-993b-f12210719843,2026-deepseek-v-kimi2-v-glm-standard,113,28,Sonnet-4.5-Simple,1523.5847621581454,21.139537802458218,0.135764804417884,0.121688961541811
113,8ee874c6-c6f4-4d10-993b-f12210719843,2026-deepseek-v-kimi2-v-glm-standard,113,113,Vanilla,1500.0,7.873728437422157,0.0,0.0453248243157289
113,8ee874c6-c6f4-4d10-993b-f12210719843,2026-deepseek-v-kimi2-v-glm-standard,113,19,Kimi-K2.5-Briefed,1496.0265251986423,25.814737180092788,-0.0228731596124837,0.148601572526102
113,8ee874c6-c6f4-4d10-993b-f12210719843,2026-deepseek-v-kimi2-v-glm-standard,113,19,Deepseek-3.2-Briefed,1488.5219967000232,26.235707535857745,-0.0660726982396567,0.151024872690544
113,8ee874c6-c6f4-4d10-993b-f12210719843,2026-deepseek-v-kimi2-v-glm-standard,113,97,GLM-4.7-Simple,1414.2512792193043,14.512949317254359,-0.493609315532348,0.08354325188322
113,8ee874c6-c6f4-4d10-993b-f12210719843,2026-deepseek-v-kimi2-v-glm-standard,113,28,Sonnet-4.5-Briefed,1406.1043668205637,21.761963336929142,-0.540506713140518,0.12527193093474
113,8ee874c6-c6f4-4d10-993b-f12210719843,2026-deepseek-v-kimi2-v-glm-standard,113,92,GPT-OSS-120B-Simple,1396.752332451279,15.020466502020247,-0.594341350460224,0.0864647556434206
113,8ee874c6-c6f4-4d10-993b-f12210719843,2026-deepseek-v-kimi2-v-glm-standard,113,97,GLM-4.7-Briefed,1396.5095186643105,14.620401668861273,-0.595739098975843,0.0841617973407631
113,8ee874c6-c6f4-4d10-993b-f12210719843,2026-deepseek-v-kimi2-v-glm-standard,113,92,GPT-OSS-120B-Briefed,1379.8127131852743,15.03085776425595,-0.691853637467467,0.0865245725572239
113,8ee874c6-c6f4-4d10-993b-f12210719843,2026-deepseek-v-kimi2-v-glm-standard,113,19,Deepseek-3.2-Simple,1289.5107004420956,28.255591052951125,-1.21167380849197,0.162652256880653
114,68965af6-a208-4366-9146-8bea09933dc1,2026-deepseek-v-kimi2-v-glm-standard,114,20,Kimi-K2.5-Simple,1529.3298261164323,25.082643593767653,0.168836050989509,0.14438730307973
114,68965af6-a208-4366-9146-8bea09933dc1,2026-deepseek-v-kimi2-v-glm-standard,114,28,Sonnet-4.5-Simple,1523.2522859237813,21.120112187976435,0.133850917365337,0.121577138715991
114,68965af6-a208-4366-9146-8bea09933dc1,2026-deepseek-v-kimi2-v-glm-standard,114,114,Vanilla,1500.0,7.8535827997575955,0.0,0.0452088567032907
114,68965af6-a208-4366-9146-8bea09933dc1,2026-deepseek-v-kimi2-v-glm-standard,114,20,Deepseek-3.2-Briefed,1481.8168765589694,25.682795094814473,-0.104670472448469,0.147842052829351
114,68965af6-a208-4366-9146-8bea09933dc1,2026-deepseek-v-kimi2-v-glm-standard,114,20,Kimi-K2.5-Briefed,1474.4083280107814,25.172333035297854,-0.14731750606792,0.144903597007396
114,68965af6-a208-4366-9146-8bea09933dc1,2026-deepseek-v-kimi2-v-glm-standard,114,98,GLM-4.7-Simple,1411.4673424209766,14.454468683823094,-0.509634943961514,0.0832066102963008
114,68965af6-a208-4366-9146-8bea09933dc1,2026-deepseek-v-kimi2-v-glm-standard,114,28,Sonnet-4.5-Briefed,1405.7199672397223,21.742118961053247,-0.542719495002015,0.125157697524561
114,68965af6-a208-4366-9146-8bea09933dc1,2026-deepseek-v-kimi2-v-glm-standard,114,92,GPT-OSS-120B-Simple,1396.05117007139,14.992431743654874,-0.598377565569477,0.0863033746016761
114,68965af6-a208-4366-9146-8bea09933dc1,2026-deepseek-v-kimi2-v-glm-standard,114,98,GLM-4.7-Briefed,1394.8304818373656,14.5593738037891,-0.605404411896621,0.083810492709832
114,68965af6-a208-4366-9146-8bea09933dc1,2026-deepseek-v-kimi2-v-glm-standard,114,92,GPT-OSS-120B-Briefed,1379.1074620534653,15.00287108461763,-0.695913389324771,0.0863634682788799
114,68965af6-a208-4366-9146-8bea09933dc1,2026-deepseek-v-kimi2-v-glm-standard,114,20,Deepseek-3.2-Simple,1279.0035098682226,27.88360485130372,-1.27215805945359,0.160510932173871
115,a3d99a5a-ce0e-4cd8-a1f2-dd420e27cbd2,2026-deepseek-v-kimi2-v-glm-standard,115,28,Sonnet-4.5-Simple,1523.2129577696514,21.081008873129502,0.133624526311749,0.121352041941358
115,a3d99a5a-ce0e-4cd8-a1f2-dd420e27cbd2,2026-deepseek-v-kimi2-v-glm-standard,115,21,Kimi-K2.5-Simple,1506.3086146998467,24.293232072179947,0.0363153054132716,0.139843085075116
115,a3d99a5a-ce0e-4cd8-a1f2-dd420e27cbd2,2026-deepseek-v-kimi2-v-glm-standard,115,115,Vanilla,1500.0,7.82140936561964,0.0,0.0450236515286995
115,a3d99a5a-ce0e-4cd8-a1f2-dd420e27cbd2,2026-deepseek-v-kimi2-v-glm-standard,115,21,Deepseek-3.2-Briefed,1464.0109085995687,25.015616586301835,-0.207169863422584,0.144001464609183
